,OBJECTID,Join_Count,TARGET_FID,plotid,longitude,latitude,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Water>irrigation ditch,grass,Water>rivers/stream,Impervious Surface (no building),Wetlands,Water>lake/ponded/container,cultivated vegetation,Bare Ground,Building,Trees_CanopyCover,unknown,bush/scrub,shadow,shape.1,shape.2,shape.3,shape.4,shape.5,shape.6,shape.7,shape.8,shape_12_13_14_15_16_17_18_19_2,Water>treated pool,shape_12_13_14_15_16_17_18_19_3,shape_12_13_14_15_16_17_18_19_4,shape_12_13_14_15_16_17_18_19_5,shape_12_13_14_15_16_17_18_19_6,shape_12_13_14_15_16_17_18_19_7,shape_12_13_14_15_16_17_18_19_8,shape_12_13_14_15_16_17_18_19_9,shape_12_13_14_15_16_17_18_1_10,shape_12_13_14_15_16_17_18_1_11,shape_12_13_14_15_16_17_18_1_12,plotid 1,center_lon 1,center_lat 1,shape 1,size_m 1,sample_points 1,flagged 1,flagged_reason 1,confidence 1,collection_time 1,analysis_duration 1,common_securewatch_date 1,total_securewatch_dates 1,Land_Cover_Elements_Water_irr_1,grass 1,Land_Cover_Elements_Water_riv_1,Land_Cover_Elements_Impervious1,Wetlands 1,Land_Cover_Elements_Water_lake1,Land_Cover_Elements_cultivated1,Land_Cover_Elements_Bare_Grou_1,Building 1,Land_Cover_Elements_Trees_Can_1,unknown 1,Land_Cover_Elements_bush_scrub_,shadow 1,shape 1.1,shape 1.2,shape 1.3,shape 1.4,shape 1.5,shape 1.6,shape 1.7,shape 1.8,shape_12_13_14_15_16_17_18_1_13,Land_Cover_Elements_Water_tre_1,shape_12_13_14_15_16_17_18_1_14,shape_12_13_14_15_16_17_18_1_15,shape_12_13_14_15_16_17_18_1_16,shape_12_13_14_15_16_17_18_1_17,shape_12_13_14_15_16_17_18_1_18,shape_12_13_14_15_16_17_18_1_19,shape_12_13_14_15_16_17_18_1_20,shape_12_13_14_15_16_17_18_1_21,shape_12_13_14_15_16_17_18_1_22,shape_12_13_14_15_16_17_18_1_23,x,y,Median Income,Min Distance,AOI,Average Income
423,424,1,424,3016,-97.76523309,30.50263876,,100,100,0,,100,01-07-2022 00:47,376.1 secs,,0,0,8,0,24,,0,1,0,25,32,0,0,10,,,,,,,,,,0,,,,,,,,,,,3016,-97.76523309,30.50263876,,100,100,0,,100,01-07-2022 00:47,376.1 secs,,0,0,8,0,24,,0,1,0,25,32,0,0,10,,,,,,,,,,0,,,,,,,,,,,-97.76523309,30.50263876,117987,2079.890671,30,197599.5811
424,425,1,425,3017,-97.76523309,30.50713536,,100,100,0,,100,01-07-2022 00:51,231.2 secs,,0,0,0,0,0,,21,0,49,0,1,0,29,0,,,,,,,,,,0,,,,,,,,,,,3017,-97.76523309,30.50713536,,100,100,0,,100,01-07-2022 00:51,231.2 secs,,0,0,0,0,0,,21,0,49,0,1,0,29,0,,,,,,,,,,0,,,,,,,,,,,-97.76523309,30.50713536,117987,2407.48975,30,197599.5811
425,426,1,426,3018,-97.76523309,30.51163196,,100,100,0,,100,01-07-2022 00:54,168.4 secs,,0,0,8,0,41,,0,1,3,7,9,0,30,1,,,,,,,,,,0,,,,,,,,,,,3018,-97.76523309,30.51163196,,100,100,0,,100,01-07-2022 00:54,168.4 secs,,0,0,8,0,41,,0,1,3,7,9,0,30,1,,,,,,,,,,0,,,,,,,,,,,-97.76523309,30.51163196,117987,2786.228584,30,197599.5811
426,427,1,427,3019,-97.76001496,30.48914895,,100,100,0,,100,01-07-2022 01:36,2550.3 secs,,0,0,15,0,15,,0,0,0,14,51,0,0,5,,,,,,,,,,0,,,,,,,,,,,3019,-97.76001496,30.48914895,,100,100,0,,100,01-07-2022 01:36,2550.3 secs,,0,0,15,0,15,,0,0,0,14,51,0,0,5,,,,,,,,,,0,,,,,,,,,,,-97.76001496,30.48914895,117987,1210.256896,30,197599.5811
427,428,1,428,3020,-97.76001496,30.49364555,,100,100,0,,99,01-07-2022 19:45,65324.3 secs,,0,0,18,0,26,,0,6,0,19,15,0,3,13,,,,,,,,,,0,,,,,,,,,,,3020,-97.76001496,30.49364555,,100,100,0,,99,01-07-2022 19:45,65324.3 secs,,0,0,18,0,26,,0,6,0,19,15,0,3,13,,,,,,,,,,0,,,,,,,,,,,-97.76001496,30.49364555,117987,1201.603519,30,197599.5811
428,429,1,429,3021,-97.76001496,30.49814215,,100,100,0,,100,01-07-2022 19:51,380.3 secs,,0,0,21,0,20,,0,1,0,16,12,0,18,12,,,,,,,,,,0,,,,,,,,,,,3021,-97.76001496,30.49814215,,100,100,0,,100,01-07-2022 19:51,380.3 secs,,0,0,21,0,20,,0,1,0,16,12,0,18,12,,,,,,,,,,0,,,,,,,,,,,-97.76001496,30.49814215,117987,1385.632826,30,197599.5811
429,430,1,430,3022,-97.76001496,30.50263876,,100,100,0,,100,01-07-2022 19:57,350.1 secs,,0,0,1,0,16,,0,3,0,15,53,0,3,9,,,,,,,,,,0,,,,,,,,,,,3022,-97.76001496,30.50263876,,100,100,0,,100,01-07-2022 19:57,350.1 secs,,0,0,1,0,16,,0,3,0,15,53,0,3,9,,,,,,,,,,0,,,,,,,,,,,-97.76001496,30.50263876,117987,1700.913706,30,197599.5811
430,431,1,431,3023,-97.76001496,30.50713536,,100,100,0,,100,01-07-2022 20:00,188.2 secs,,0,0,16,0,1,,0,0,2,0,14,0,65,2,,,,,,,,,,0,,,,,,,,,,,3023,-97.76001496,30.50713536,,100,100,0,,100,01-07-2022 20:00,188.2 secs,,0,0,16,0,1,,0,0,2,0,14,0,65,2,,,,,,,,,,0,,,,,,,,,,,-97.76001496,30.50713536,117987,2088.83581,30,197599.5811
431,432,1,432,3024,-97.76001496,30.51163196,,100,100,0,,100,01-07-2022 20:04,191.8 secs,,0,0,0,0,4,,0,0,7,0,55,0,34,0,,,,,,,,,,0,,,,,,,,,,,3024,-97.76001496,30.51163196,,100,100,0,,100,01-07-2022 20:04,191.8 secs,,0,0,0,0,4,,0,0,7,0,55,0,34,0,,,,,,,,,,0,,,,,,,,,,,-97.76001496,30.51163196,117987,2516.021419,30,197599.5811
432,433,1,433,3025,-97.75479682,30.48914895,,100,100,0,,100,01-07-2022 20:10,369.1 secs,,0,0,1,0,5,,0,0,8,2,19,0,57,8,,,,,,,,,,0,,,,,,,,,,,3025,-97.75479682,30.48914895,,100,100,0,,100,01-07-2022 20:10,369.1 secs,,0,0,1,0,5,,0,0,8,2,19,0,57,8,,,,,,,,,,0,,,,,,,,,,,-97.75479682,30.48914895,117987,730.5172099,30,197599.5811
433,434,1,434,3026,-97.75479682,30.49364555,,100,100,0,,100,01-07-2022 20:17,426.6 secs,,0,0,13,0,8,,0,3,2,17,32,1,13,11,,,,,,,,,,0,,,,,,,,,,,3026,-97.75479682,30.49364555,,100,100,0,,100,01-07-2022 20:17,426.6 secs,,0,0,13,0,8,,0,3,2,17,32,1,13,11,,,,,,,,,,0,,,,,,,,,,,-97.75479682,30.49364555,117987,716.1197304,30,197599.5811
434,435,1,435,3027,-97.75479682,30.49814215,,100,100,0,,100,01-07-2022 20:23,362.1 secs,,0,0,8,0,18,,0,2,29,20,9,0,5,9,,,,,,,,,,0,,,,,,,,,,,3027,-97.75479682,30.49814215,,100,100,0,,100,01-07-2022 20:23,362.1 secs,,0,0,8,0,18,,0,2,29,20,9,0,5,9,,,,,,,,,,0,,,,,,,,,,,-97.75479682,30.49814215,117987,994.4835824,30,197599.5811
435,436,1,436,3028,-97.75479682,30.50263876,,100,100,0,,100,01-07-2022 20:28,302.8 secs,,0,0,17,0,24,,0,0,2,1,31,0,22,3,,,,,,,,,,0,,,,,,,,,,,3028,-97.75479682,30.50263876,,100,100,0,,100,01-07-2022 20:28,302.8 secs,,0,0,17,0,24,,0,0,2,1,31,0,22,3,,,,,,,,,,0,,,,,,,,,,,-97.75479682,30.50263876,117987,1400.774615,30,197599.5811
436,437,1,437,3029,-97.75479682,30.50713536,,100,100,0,,100,01-07-2022 20:31,151.6 secs,,0,0,6,0,0,,0,0,1,0,51,0,38,4,,,,,,,,,,0,,,,,,,,,,,3029,-97.75479682,30.50713536,,100,100,0,,100,01-07-2022 20:31,151.6 secs,,0,0,6,0,0,,0,0,1,0,51,0,38,4,,,,,,,,,,0,,,,,,,,,,,-97.75479682,30.50713536,117987,1852.657537,30,197599.5811
437,438,1,438,3030,-97.75479682,30.51163196,,100,100,0,,100,01-07-2022 20:35,287.8 secs,,0,0,8,0,24,,0,2,0,21,39,1,0,5,,,,,,,,,,0,,,,,,,,,,,3030,-97.75479682,30.51163196,,100,100,0,,100,01-07-2022 20:35,287.8 secs,,0,0,8,0,24,,0,2,0,21,39,1,0,5,,,,,,,,,,0,,,,,,,,,,,-97.75479682,30.51163196,117987,2323.684901,30,197599.5811
438,439,1,439,3031,-97.74957868,30.48914895,,100,100,0,,100,01-07-2022 20:38,139.1 secs,,0,0,0,0,0,,0,0,3,0,2,0,95,0,,,,,,,,,,0,,,,,,,,,,,3031,-97.74957868,30.48914895,,100,100,0,,100,01-07-2022 20:38,139.1 secs,,0,0,0,0,0,,0,0,3,0,2,0,95,0,,,,,,,,,,0,,,,,,,,,,,-97.74957868,30.48914895,117987,323.3595025,30,197599.5811
439,440,1,440,3032,-97.74957868,30.49364555,,100,100,0,,100,01-07-2022 20:44,395.7 secs,,0,0,8,0,47,,0,0,3,0,21,0,21,0,,,,,,,,,,0,,,,,,,,,,,3032,-97.74957868,30.49364555,,100,100,0,,100,01-07-2022 20:44,395.7 secs,,0,0,8,0,47,,0,0,3,0,21,0,21,0,,,,,,,,,,0,,,,,,,,,,,-97.74957868,30.49364555,117987,289.4014037,30,197599.5811
440,441,1,441,3033,-97.74957868,30.49814215,,100,100,0,,100,01-07-2022 20:46,113.9 secs,,0,0,68,0,20,,0,0,10,0,2,0,0,0,,,,,,,,,,0,,,,,,,,,,,3033,-97.74957868,30.49814215,,100,100,0,,100,01-07-2022 20:46,113.9 secs,,0,0,68,0,20,,0,0,10,0,2,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74957868,30.49814215,117987,748.2934131,30,197599.5811
441,442,1,442,3034,-97.74957868,30.50263876,,100,100,0,,100,01-07-2022 20:49,177.3 secs,,0,0,0,0,0,,0,0,0,0,86,0,11,3,,,,,,,,,,0,,,,,,,,,,,3034,-97.74957868,30.50263876,,100,100,0,,100,01-07-2022 20:49,177.3 secs,,0,0,0,0,0,,0,0,0,0,86,0,11,3,,,,,,,,,,0,,,,,,,,,,,-97.74957868,30.50263876,117987,1238.198164,30,197599.5811
442,443,1,443,3035,-97.74957868,30.50713536,,100,100,0,,100,01-07-2022 20:52,175.6 secs,,0,0,1,0,0,,0,0,0,0,63,0,24,12,,,,,,,,,,0,,,,,,,,,,,3035,-97.74957868,30.50713536,,100,100,0,,100,01-07-2022 20:52,175.6 secs,,0,0,1,0,0,,0,0,0,0,63,0,24,12,,,,,,,,,,0,,,,,,,,,,,-97.74957868,30.50713536,117987,1733.010345,30,197599.5811
443,444,1,444,3036,-97.74957868,30.51163196,,100,100,0,,100,01-07-2022 21:04,703.1 secs,,0,0,0,0,9,,0,0,0,0,63,0,25,3,,,,,,,,,,0,,,,,,,,,,,3036,-97.74957868,30.51163196,,100,100,0,,100,01-07-2022 21:04,703.1 secs,,0,0,0,0,9,,0,0,0,0,63,0,25,3,,,,,,,,,,0,,,,,,,,,,,-97.74957868,30.51163196,117987,2229.465443,30,197599.5811
444,445,1,445,2230,-97.76524795,30.44493133,,100,100,0,,100,21-06-2022 16:32,108.8 secs,,0,0,0,0,5,,0,6,0,13,69,0,0,7,,,,,,,,,,0,,,,,,,,,,,2230,-97.76524795,30.44493133,,100,100,0,,100,21-06-2022 16:32,108.8 secs,,0,0,0,0,5,,0,6,0,13,69,0,0,7,,,,,,,,,,0,,,,,,,,,,,-97.76524794,30.44493133,46069,991.2345159,22,80046.85135
445,446,1,446,2231,-97.76003338,30.42244832,,100,100,0,,100,21-06-2022 16:33,80.5 secs,,0,0,0,0,3,,0,0,0,14,72,0,0,9,,,,,,,,,,2,,,,,,,,,,,2231,-97.76003338,30.42244832,,100,100,0,,100,21-06-2022 16:33,80.5 secs,,0,0,0,0,3,,0,0,0,14,72,0,0,9,,,,,,,,,,2,,,,,,,,,,,-97.76003338,30.42244832,88758,787.8466775,22,80046.85135
446,447,1,447,2232,-97.76003338,30.42694492,,100,100,0,,100,21-06-2022 16:36,155.2 secs,,0,0,2,0,14,,0,0,0,24,54,0,0,6,,,,,,,,,,0,,,,,,,,,,,2232,-97.76003338,30.42694492,,100,100,0,,100,21-06-2022 16:36,155.2 secs,,0,0,2,0,14,,0,0,0,24,54,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.76003338,30.42694492,88758,1229.387946,22,80046.85135
447,448,1,448,2233,-97.76003338,30.43144153,,100,100,0,,100,21-06-2022 16:38,131.8 secs,,0,0,0,0,41,,0,4,0,19,18,0,0,18,,,,,,,,,,0,,,,,,,,,,,2233,-97.76003338,30.43144153,,100,100,0,,100,21-06-2022 16:38,131.8 secs,,0,0,0,0,41,,0,4,0,19,18,0,0,18,,,,,,,,,,0,,,,,,,,,,,-97.76003338,30.43144153,88758,1702.66826,22,80046.85135
448,449,1,449,2234,-97.76003338,30.43593813,,100,100,0,,90,21-06-2022 16:39,105.6 secs,,0,0,0,0,31,,0,6,0,55,2,0,0,6,,,,,,,,,,0,,,,,,,,,,,2234,-97.76003338,30.43593813,,100,100,0,,90,21-06-2022 16:39,105.6 secs,,0,0,0,0,31,,0,6,0,55,2,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.76003338,30.43593813,46069,2106.025427,22,80046.85135
449,450,1,450,2235,-97.76003338,30.44043473,,100,100,0,,90,21-06-2022 16:41,81.1 secs,,0,0,0,0,14,,0,2,0,2,76,0,0,6,,,,,,,,,,0,,,,,,,,,,,2235,-97.76003338,30.44043473,,100,100,0,,90,21-06-2022 16:41,81.1 secs,,0,0,0,0,14,,0,2,0,2,76,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.76003338,30.44043473,46069,1683.761847,22,80046.85135
450,451,1,451,2236,-97.76003338,30.44493133,,100,100,0,,90,21-06-2022 16:43,8.6 secs,,0,0,58,0,6,,0,0,0,16,19,0,0,1,,,,,,,,,,0,,,,,,,,,,,2236,-97.76003338,30.44493133,,100,100,0,,90,21-06-2022 16:43,8.6 secs,,0,0,58,0,6,,0,0,0,16,19,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.76003338,30.44493133,46069,1315.961115,22,80046.85135
451,452,1,452,1400,-97.74446279,30.50993467,,100,100,0,,100,22-06-2022 19:32,1171.9 secs,,0,0,0,0,29,,0,8,1,26,35,0,0,0,,,,,,,,,,1,,,,,,,,,,,1400,-97.74446279,30.50993467,,100,100,0,,100,22-06-2022 19:32,1171.9 secs,,0,0,0,0,29,,0,8,1,26,35,0,0,0,,,,,,,,,,1,,,,,,,,,,,-97.74446279,30.50993467,117987,2058.20292,14,108120.9189
452,453,1,453,1401,-97.75750941,30.49869316,,100,100,0,,90,22-06-2022 19:41,403.1 secs,,0,0,12,0,18,,0,30,0,30,6,0,0,2,,,,,,,,,,2,,,,,,,,,,,1401,-97.75750941,30.49869316,,100,100,0,,90,22-06-2022 19:41,403.1 secs,,0,0,12,0,18,,0,30,0,30,6,0,0,2,,,,,,,,,,2,,,,,,,,,,,-97.75750941,30.49869316,117987,1225.905678,14,108120.9189
453,454,1,454,1402,-97.75750941,30.50318976,,100,100,0,,100,22-06-2022 22:32,10256.7 secs,,0,0,6,0,16,,0,8,0,28,28,0,0,11,,,,,,,,,,3,,,,,,,,,,,1402,-97.75750941,30.50318976,,100,100,0,,100,22-06-2022 22:32,10256.7 secs,,0,0,6,0,16,,0,8,0,28,28,0,0,11,,,,,,,,,,3,,,,,,,,,,,-97.75750941,30.50318976,117987,1592.763802,14,108120.9189
454,455,1,455,1403,-97.75750941,30.50768637,,100,100,0,,100,22-06-2022 22:54,1271.8 secs,,0,0,1,0,3,,0,49,9,0,32,0,6,0,,,,,,,,,,0,,,,,,,,,,,1403,-97.75750941,30.50768637,,100,100,0,,100,22-06-2022 22:54,1271.8 secs,,0,0,1,0,3,,0,49,9,0,32,0,6,0,,,,,,,,,,0,,,,,,,,,,,-97.75750941,30.50768636,117987,2016.916588,14,108120.9189
455,456,1,456,1404,-97.75750941,30.51218297,,100,100,0,,87,22-06-2022 22:57,228.3 secs,,0,0,30,0,19,,0,0,28,0,20,1,1,1,,,,,,,,,,0,,,,,,,,,,,1404,-97.75750941,30.51218297,,100,100,0,,87,22-06-2022 22:57,228.3 secs,,0,0,30,0,19,,0,0,28,0,20,1,1,1,,,,,,,,,,0,,,,,,,,,,,-97.75750941,30.51218297,117987,2469.009301,14,108120.9189
456,457,1,457,1405,-97.75750941,30.51667957,,100,100,0,,100,22-06-2022 23:01,220.5 secs,,0,0,0,0,37,,0,21,0,28,13,0,0,0,,,,,,,,,,1,,,,,,,,,,,1405,-97.75750941,30.51667957,,100,100,0,,100,22-06-2022 23:01,220.5 secs,,0,0,0,0,37,,0,21,0,28,13,0,0,0,,,,,,,,,,1,,,,,,,,,,,-97.75750941,30.51667957,117987,2936.164782,14,108120.9189
457,458,1,458,1406,-97.75750941,30.52117617,,100,100,0,,100,22-06-2022 23:07,353.2 secs,,0,0,0,0,31,,0,16,0,30,14,1,0,8,,,,,,,,,,0,,,,,,,,,,,1406,-97.75750941,30.52117617,,100,100,0,,100,22-06-2022 23:07,353.2 secs,,0,0,0,0,31,,0,16,0,30,14,1,0,8,,,,,,,,,,0,,,,,,,,,,,-97.75750941,30.52117617,117987,3412.202171,14,108120.9189
458,459,1,459,1407,-97.75229076,30.49869316,,100,100,0,,100,22-06-2022 23:09,117.4 secs,,0,0,6,0,15,,0,0,58,0,3,18,0,0,,,,,,,,,,0,,,,,,,,,,,1407,-97.75229076,30.49869316,,100,100,0,,100,22-06-2022 23:09,117.4 secs,,0,0,6,0,15,,0,0,58,0,3,18,0,0,,,,,,,,,,0,,,,,,,,,,,-97.75229076,30.49869316,117987,901.5711898,14,108120.9189
459,460,1,460,1408,-97.75229076,30.50318976,,100,100,0,,100,22-06-2022 23:12,158.1 secs,,0,0,0,0,47,,0,29,12,0,12,0,0,0,,,,,,,,,,0,,,,,,,,,,,1408,-97.75229076,30.50318976,,100,100,0,,100,22-06-2022 23:12,158.1 secs,,0,0,0,0,47,,0,29,12,0,12,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.75229076,30.50318976,117987,1359.012195,14,108120.9189
460,461,1,461,1409,-97.75229076,30.50768637,,100,100,0,,100,26-06-2022 00:53,1131.6 secs,,0,0,0,0,20,,0,12,0,39,24,1,0,4,,,,,,,,,,0,,,,,,,,,,,1409,-97.75229076,30.50768637,,100,100,0,,100,26-06-2022 00:53,1131.6 secs,,0,0,0,0,20,,0,12,0,39,24,1,0,4,,,,,,,,,,0,,,,,,,,,,,-97.75229076,30.50768636,117987,1837.934133,14,108120.9189
461,462,1,462,1410,-97.75229076,30.51218297,,100,100,0,,100,26-06-2022 00:56,175.7 secs,,0,0,0,0,10,,0,19,1,34,32,0,0,2,,,,,,,,,,2,,,,,,,,,,,1410,-97.75229076,30.51218297,,100,100,0,,100,26-06-2022 00:56,175.7 secs,,0,0,0,0,10,,0,19,1,34,32,0,0,2,,,,,,,,,,2,,,,,,,,,,,-97.75229076,30.51218297,117987,2325.099574,14,108120.9189
462,463,1,463,1411,-97.75229076,30.51667957,,100,100,0,,100,26-06-2022 01:02,329.9 secs,,0,0,29,0,1,,0,15,15,19,19,1,1,0,,,,,,,,,,0,,,,,,,,,,,1411,-97.75229076,30.51667957,,100,100,0,,100,26-06-2022 01:02,329.9 secs,,0,0,29,0,1,,0,15,15,19,19,1,1,0,,,,,,,,,,0,,,,,,,,,,,-97.75229076,30.51667957,117987,2816.23445,14,108120.9189
463,464,1,464,1412,-97.75229076,30.52117617,,100,100,0,,100,26-06-2022 02:01,3572.4 secs,,0,0,0,0,27,,0,20,0,29,18,0,0,6,,,,,,,,,,0,,,,,,,,,,,1412,-97.75229076,30.52117617,,100,100,0,,100,26-06-2022 02:01,3572.4 secs,,0,0,0,0,27,,0,20,0,29,18,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.75229076,30.52117617,117987,3309.572216,14,108120.9189
464,465,1,465,1413,-97.74707211,30.49869316,,100,100,0,,100,26-06-2022 02:10,529.5 secs,,0,0,0,0,16,,0,11,0,27,41,1,0,0,,,,,,,,,,4,,,,,,,,,,,1413,-97.74707211,30.49869316,,100,100,0,,100,26-06-2022 02:10,529.5 secs,,0,0,0,0,16,,0,11,0,27,41,1,0,0,,,,,,,,,,4,,,,,,,,,,,-97.74707211,30.49869316,117987,790.466918,14,108120.9189
465,466,1,466,1414,-97.74707211,30.50318976,,100,100,0,,100,26-06-2022 02:13,198.9 secs,,0,0,0,0,0,,0,0,53,0,47,0,0,0,,,,,,,,,,0,,,,,,,,,,,1414,-97.74707211,30.50318976,,100,100,0,,100,26-06-2022 02:13,198.9 secs,,0,0,0,0,0,,0,0,53,0,47,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74707211,30.50318976,117987,1287.994616,14,108120.9189
466,467,1,467,1415,-97.74707211,30.50768637,,100,100,0,,100,26-06-2022 02:16,157.1 secs,,0,0,0,0,32,,0,14,0,22,28,1,0,3,,,,,,,,,,0,,,,,,,,,,,1415,-97.74707211,30.50768637,,100,100,0,,100,26-06-2022 02:16,157.1 secs,,0,0,0,0,32,,0,14,0,22,28,1,0,3,,,,,,,,,,0,,,,,,,,,,,-97.74707211,30.50768636,117987,1786.064531,14,108120.9189
467,468,1,468,1416,-97.74707211,30.51218297,,100,100,0,,100,26-06-2022 03:15,3526.5 secs,,0,0,0,0,26,,0,14,0,33,26,0,0,1,,,,,,,,,,0,,,,,,,,,,,1416,-97.74707211,30.51218297,,100,100,0,,100,26-06-2022 03:15,3526.5 secs,,0,0,0,0,26,,0,14,0,33,26,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.74707211,30.51218297,117987,2284.320754,14,108120.9189
468,469,1,469,1417,-97.74707211,30.51667957,,100,100,0,,100,26-06-2022 03:18,215.9 secs,,0,0,0,0,16,,0,17,0,24,39,1,1,0,,,,,,,,,,2,,,,,,,,,,,1417,-97.74707211,30.51667957,,100,100,0,,100,26-06-2022 03:18,215.9 secs,,0,0,0,0,16,,0,17,0,24,39,1,1,0,,,,,,,,,,2,,,,,,,,,,,-97.74707211,30.51667957,117987,2782.663904,14,108120.9189
469,470,1,470,1418,-97.74707211,30.52117617,,100,100,0,,100,26-06-2022 03:34,937.3 secs,,0,0,4,0,14,,0,29,1,16,35,0,0,0,,,,,,,,,,1,,,,,,,,,,,1418,-97.74707211,30.52117617,,100,100,0,,100,26-06-2022 03:34,937.3 secs,,0,0,4,0,14,,0,29,1,16,35,0,0,0,,,,,,,,,,1,,,,,,,,,,,-97.74707211,30.52117617,117987,3281.05453,14,108120.9189
470,471,1,471,1419,-97.74185346,30.49869316,,100,100,0,,100,26-06-2022 03:40,388.6 secs,,0,0,0,0,17,,0,19,0,26,36,0,0,0,,,,,,,,,,2,,,,,,,,,,,1419,-97.74185346,30.49869316,,100,100,0,,100,26-06-2022 03:40,388.6 secs,,0,0,0,0,17,,0,19,0,26,36,0,0,0,,,,,,,,,,2,,,,,,,,,,,-97.74185346,30.49869316,117987,968.9513636,14,108120.9189
471,472,1,472,1420,-97.74185346,30.50318976,,100,100,0,,100,04-07-2022 04:18,130.7 secs,,0,0,0,0,32,,0,3,0,25,38,1,0,1,,,,,,,,,,0,,,,,,,,,,,1420,-97.74185346,30.50318976,,100,100,0,,100,04-07-2022 04:18,130.7 secs,,0,0,0,0,32,,0,3,0,25,38,1,0,1,,,,,,,,,,0,,,,,,,,,,,-97.74185346,30.50318976,117987,1404.615422,14,108120.9189
472,473,1,473,1421,-97.74185346,30.50768637,,100,100,0,,100,04-07-2022 04:20,142.2 secs,,0,0,0,0,30,,0,18,0,14,38,0,0,0,,,,,,,,,,0,,,,,,,,,,,1421,-97.74185346,30.50768637,,100,100,0,,100,04-07-2022 04:20,142.2 secs,,0,0,0,0,30,,0,18,0,14,38,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74185346,30.50768636,117987,1871.90449,14,108120.9189
473,474,1,474,1422,-97.74185346,30.51218297,,100,100,0,,100,04-07-2022 04:21,37.2 secs,,0,0,0,0,4,,0,7,0,4,85,0,0,0,,,,,,,,,,0,,,,,,,,,,,1422,-97.74185346,30.51218297,,100,100,0,,100,04-07-2022 04:21,37.2 secs,,0,0,0,0,4,,0,7,0,4,85,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74185346,30.51218297,117987,2352.043105,14,108120.9189
474,475,1,475,1423,-97.74185346,30.51667957,,100,100,0,,100,04-07-2022 04:23,109.3 secs,,0,0,0,0,9,,17,30,0,6,36,1,0,0,,,,,,,,,,1,,,,,,,,,,,1423,-97.74185346,30.51667957,,100,100,0,,100,04-07-2022 04:23,109.3 secs,,0,0,0,0,9,,17,30,0,6,36,1,0,0,,,,,,,,,,1,,,,,,,,,,,-97.74185346,30.51667957,117987,2838.518878,14,108120.9189
475,476,1,476,1424,-97.74185346,30.52117617,,100,100,0,,100,04-07-2022 04:24,80.8 secs,,0,0,0,0,0,,0,20,1,16,63,0,0,0,,,,,,,,,,0,,,,,,,,,,,1424,-97.74185346,30.52117617,,100,100,0,,100,04-07-2022 04:24,80.8 secs,,0,0,0,0,0,,0,20,1,16,63,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.74185346,30.52117617,117987,3328.554551,14,108120.9189
476,477,1,477,1425,-97.73663481,30.49869316,,100,100,0,,100,04-07-2022 04:26,128.3 secs,,0,0,0,0,16,,0,31,1,27,23,0,0,2,,,,,,,,,,0,,,,,,,,,,,1425,-97.73663481,30.49869316,,100,100,0,,100,04-07-2022 04:26,128.3 secs,,0,0,0,0,16,,0,31,1,27,23,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.73663481,30.49869316,117987,1324.732803,14,108120.9189
477,478,1,478,1426,-97.73663481,30.50318976,,100,100,0,,100,04-07-2022 04:29,162.9 secs,,0,0,0,0,3,,0,30,0,31,24,1,0,0,,,,,,,,,,11,,,,,,,,,,,1426,-97.73663481,30.50318976,,100,100,0,,100,04-07-2022 04:29,162.9 secs,,0,0,0,0,3,,0,30,0,31,24,1,0,0,,,,,,,,,,11,,,,,,,,,,,-97.73663481,30.50318976,117987,1670.017127,14,108120.9189
478,479,1,479,1427,-97.73663481,30.50768637,,100,100,0,,100,04-07-2022 04:32,144.7 secs,,0,0,0,0,30,,0,11,0,29,30,0,0,0,,,,,,,,,,0,,,,,,,,,,,1427,-97.73663481,30.50768637,,100,100,0,,100,04-07-2022 04:32,144.7 secs,,0,0,0,0,30,,0,11,0,29,30,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.73663481,30.50768636,117987,2078.461354,14,108120.9189
479,480,1,480,1428,-97.73663481,30.51218297,,100,100,0,,100,05-07-2022 01:43,126.1 secs,,0,0,0,0,27,,0,49,2,6,15,1,0,0,,,,,,,,,,0,,,,,,,,,,,1428,-97.73663481,30.51218297,,100,100,0,,100,05-07-2022 01:43,126.1 secs,,0,0,0,0,27,,0,49,2,6,15,1,0,0,,,,,,,,,,0,,,,,,,,,,,-97.73663481,30.51218297,117987,2519.532578,14,108120.9189
