OBJECTID,Join_Count,TARGET_FID,plotid,center_lon,center_lat,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Water>irrigation ditch,grass,Water>rivers/stream,Impervious Surface (no building),Wetlands,Water>lake/ponded/container,cultivated vegetation,Bare Ground,Building,Trees_CanopyCover,unknown,bush/scrub,shadow,shape,shape,shape,shape,shape,shape,shape,shape,shape_12_13_14_15_16_17_18_19_2,Water>treated pool,shape_12_13_14_15_16_17_18_19_3,shape_12_13_14_15_16_17_18_19_4,shape_12_13_14_15_16_17_18_19_5,shape_12_13_14_15_16_17_18_19_6,shape_12_13_14_15_16_17_18_19_7,shape_12_13_14_15_16_17_18_19_8,shape_12_13_14_15_16_17_18_19_9,shape_12_13_14_15_16_17_18_1_10,shape_12_13_14_15_16_17_18_1_11,shape_12_13_14_15_16_17_18_1_12,plotid 1,center_lon 1,center_lat 1,shape 1,size_m 1,sample_points 1,flagged 1,flagged_reason 1,confidence 1,collection_time 1,analysis_duration 1,common_securewatch_date 1,total_securewatch_dates 1,Land_Cover_Elements_Water_irr_1,grass 1,Land_Cover_Elements_Water_riv_1,Land_Cover_Elements_Impervious1,Wetlands 1,Land_Cover_Elements_Water_lake1,Land_Cover_Elements_cultivated1,Land_Cover_Elements_Bare_Grou_1,Building 1,Land_Cover_Elements_Trees_Can_1,unknown 1,Land_Cover_Elements_bush_scrub_,shadow 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape_12_13_14_15_16_17_18_1_13,Land_Cover_Elements_Water_tre_1,shape_12_13_14_15_16_17_18_1_14,shape_12_13_14_15_16_17_18_1_15,shape_12_13_14_15_16_17_18_1_16,shape_12_13_14_15_16_17_18_1_17,shape_12_13_14_15_16_17_18_1_18,shape_12_13_14_15_16_17_18_1_19,shape_12_13_14_15_16_17_18_1_20,shape_12_13_14_15_16_17_18_1_21,shape_12_13_14_15_16_17_18_1_22,shape_12_13_14_15_16_17_18_1_23,x,y
448,1,448,2233,-97.76003338,30.43144153,,100.00000000,100,false,,100,6/21/2022 4:38:00 PM,131.8 secs,,0,0,0.00000000,0,41.00000000,,0,4,0,19,18.00000000,0,0,18,,,,,,,,,,0,,,,,,,,,,,2233,-97.76003338,30.43144153,,100.00000000,100,false,,100,6/21/2022 4:38:00 PM,131.8 secs,,0,0,0.00000000,0,41.00000000,,0,4,0,19,18.00000000,0,0,18,,,,,,,,,,0,,,,,,,,,,,-97.7600333773497,30.4314415252008
449,1,449,2234,-97.76003338,30.43593813,,100.00000000,100,false,,90,6/21/2022 4:39:00 PM,105.6 secs,,0,0,0.00000000,0,31.00000000,,0,6,0,55,2.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,2234,-97.76003338,30.43593813,,100.00000000,100,false,,90,6/21/2022 4:39:00 PM,105.6 secs,,0,0,0.00000000,0,31.00000000,,0,6,0,55,2.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.7600333773497,30.4359381267677
450,1,450,2235,-97.76003338,30.44043473,,100.00000000,100,false,,90,6/21/2022 4:41:00 PM,81.1 secs,,0,0,0.00000000,0,14.00000000,,0,2,0,2,76.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,2235,-97.76003338,30.44043473,,100.00000000,100,false,,90,6/21/2022 4:41:00 PM,81.1 secs,,0,0,0.00000000,0,14.00000000,,0,2,0,2,76.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.7600333773497,30.4404347285669
451,1,451,2236,-97.76003338,30.44493133,,100.00000000,100,false,,90,6/21/2022 4:43:00 PM,8.6 secs,,0,0,58.00000000,0,6.00000000,,0,0,0,16,19.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,2236,-97.76003338,30.44493133,,100.00000000,100,false,,90,6/21/2022 4:43:00 PM,8.6 secs,,0,0,58.00000000,0,6.00000000,,0,0,0,16,19.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.7600333773497,30.4449313305513
452,1,452,1400,-97.74446279,30.50993467,,100.00000000,100,false,,100,6/22/2022 7:32:00 PM,1171.9 secs,,0,0,0.00000000,0,29.00000000,,0,8,1,26,35.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,1400,-97.74446279,30.50993467,,100.00000000,100,false,,100,6/22/2022 7:32:00 PM,1171.9 secs,,0,0,0.00000000,0,29.00000000,,0,8,1,26,35.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,-97.7444627878002,30.5099346660903
453,1,453,1401,-97.75750941,30.49869316,,100.00000000,100,false,,90,6/22/2022 7:41:00 PM,403.1 secs,,0,0,12.00000000,0,18.00000000,,0,30,0,30,6.00000000,0,0,2,,,,,,,,,,2,,,,,,,,,,,1401,-97.75750941,30.49869316,,100.00000000,100,false,,90,6/22/2022 7:41:00 PM,403.1 secs,,0,0,12.00000000,0,18.00000000,,0,30,0,30,6.00000000,0,0,2,,,,,,,,,,2,,,,,,,,,,,-97.7575094141336,30.4986931616473
454,1,454,1402,-97.75750941,30.50318976,,100.00000000,100,false,,100,6/22/2022 10:32:00 PM,10256.7 secs,,0,0,6.00000000,0,16.00000000,,0,8,0,28,28.00000000,0,0,11,,,,,,,,,,3,,,,,,,,,,,1402,-97.75750941,30.50318976,,100.00000000,100,false,,100,6/22/2022 10:32:00 PM,10256.7 secs,,0,0,6.00000000,0,16.00000000,,0,8,0,28,28.00000000,0,0,11,,,,,,,,,,3,,,,,,,,,,,-97.7575094141336,30.5031897631627
455,1,455,1403,-97.75750941,30.50768637,,100.00000000,100,false,,100,6/22/2022 10:54:00 PM,1271.8 secs,,0,0,1.00000000,0,3.00000000,,0,49,9,0,32.00000000,0,6,0,,,,,,,,,,0,,,,,,,,,,,1403,-97.75750941,30.50768637,,100.00000000,100,false,,100,6/22/2022 10:54:00 PM,1271.8 secs,,0,0,1.00000000,0,3.00000000,,0,49,9,0,32.00000000,0,6,0,,,,,,,,,,0,,,,,,,,,,,-97.7575094141336,30.5076863649834
456,1,456,1404,-97.75750941,30.51218297,,100.00000000,100,false,,87,6/22/2022 10:57:00 PM,228.3 secs,,0,0,30.00000000,0,19.00000000,,0,0,28,0,20.00000000,1,1,1,,,,,,,,,,0,,,,,,,,,,,1404,-97.75750941,30.51218297,,100.00000000,100,false,,87,6/22/2022 10:57:00 PM,228.3 secs,,0,0,30.00000000,0,19.00000000,,0,0,28,0,20.00000000,1,1,1,,,,,,,,,,0,,,,,,,,,,,-97.7575094141336,30.5121829670624
457,1,457,1405,-97.75750941,30.51667957,,100.00000000,100,false,,100,6/22/2022 11:01:00 PM,220.5 secs,,0,0,0.00000000,0,37.00000000,,0,21,0,28,13.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,1405,-97.75750941,30.51667957,,100.00000000,100,false,,100,6/22/2022 11:01:00 PM,220.5 secs,,0,0,0.00000000,0,37.00000000,,0,21,0,28,13.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,-97.7575094141336,30.5166795685789
458,1,458,1406,-97.75750941,30.52117617,,100.00000000,100,false,,100,6/22/2022 11:07:00 PM,353.2 secs,,0,0,0.00000000,0,31.00000000,,0,16,0,30,14.00000000,1,0,8,,,,,,,,,,0,,,,,,,,,,,1406,-97.75750941,30.52117617,,100.00000000,100,false,,100,6/22/2022 11:07:00 PM,353.2 secs,,0,0,0.00000000,0,31.00000000,,0,16,0,30,14.00000000,1,0,8,,,,,,,,,,0,,,,,,,,,,,-97.7575094141336,30.5211761702598
459,1,459,1407,-97.75229076,30.49869316,,100.00000000,100,false,,100,6/22/2022 11:09:00 PM,117.4 secs,,0,0,6.00000000,0,15.00000000,,0,0,58,0,3.00000000,18,0,0,,,,,,,,,,0,,,,,,,,,,,1407,-97.75229076,30.49869316,,100.00000000,100,false,,100,6/22/2022 11:09:00 PM,117.4 secs,,0,0,6.00000000,0,15.00000000,,0,0,58,0,3.00000000,18,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7522907637799,30.4986931616473
460,1,460,1408,-97.75229076,30.50318976,,100.00000000,100,false,,100,6/22/2022 11:12:00 PM,158.1 secs,,0,0,0.00000000,0,47.00000000,,0,29,12,0,12.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1408,-97.75229076,30.50318976,,100.00000000,100,false,,100,6/22/2022 11:12:00 PM,158.1 secs,,0,0,0.00000000,0,47.00000000,,0,29,12,0,12.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7522907637799,30.5031897631627
461,1,461,1409,-97.75229076,30.50768637,,100.00000000,100,false,,100,6/26/2022 12:53:00 AM,1131.6 secs,,0,0,0.00000000,0,20.00000000,,0,12,0,39,24.00000000,1,0,4,,,,,,,,,,0,,,,,,,,,,,1409,-97.75229076,30.50768637,,100.00000000,100,false,,100,6/26/2022 12:53:00 AM,1131.6 secs,,0,0,0.00000000,0,20.00000000,,0,12,0,39,24.00000000,1,0,4,,,,,,,,,,0,,,,,,,,,,,-97.7522907637799,30.5076863649834
462,1,462,1410,-97.75229076,30.51218297,,100.00000000,100,false,,100,6/26/2022 12:56:00 AM,175.7 secs,,0,0,0.00000000,0,10.00000000,,0,19,1,34,32.00000000,0,0,2,,,,,,,,,,2,,,,,,,,,,,1410,-97.75229076,30.51218297,,100.00000000,100,false,,100,6/26/2022 12:56:00 AM,175.7 secs,,0,0,0.00000000,0,10.00000000,,0,19,1,34,32.00000000,0,0,2,,,,,,,,,,2,,,,,,,,,,,-97.7522907637799,30.5121829670624
463,1,463,1411,-97.75229076,30.51667957,,100.00000000,100,false,,100,6/26/2022 1:02:00 AM,329.9 secs,,0,0,29.00000000,0,1.00000000,,0,15,15,19,19.00000000,1,1,0,,,,,,,,,,0,,,,,,,,,,,1411,-97.75229076,30.51667957,,100.00000000,100,false,,100,6/26/2022 1:02:00 AM,329.9 secs,,0,0,29.00000000,0,1.00000000,,0,15,15,19,19.00000000,1,1,0,,,,,,,,,,0,,,,,,,,,,,-97.7522907637799,30.5166795685789
464,1,464,1412,-97.75229076,30.52117617,,100.00000000,100,false,,100,6/26/2022 2:01:00 AM,3572.4 secs,,0,0,0.00000000,0,27.00000000,,0,20,0,29,18.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,1412,-97.75229076,30.52117617,,100.00000000,100,false,,100,6/26/2022 2:01:00 AM,3572.4 secs,,0,0,0.00000000,0,27.00000000,,0,20,0,29,18.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.7522907637799,30.5211761702598
465,1,465,1413,-97.74707211,30.49869316,,100.00000000,100,false,,100,6/26/2022 2:10:00 AM,529.5 secs,,0,0,0.00000000,0,16.00000000,,0,11,0,27,41.00000000,1,0,0,,,,,,,,,,4,,,,,,,,,,,1413,-97.74707211,30.49869316,,100.00000000,100,false,,100,6/26/2022 2:10:00 AM,529.5 secs,,0,0,0.00000000,0,16.00000000,,0,11,0,27,41.00000000,1,0,0,,,,,,,,,,4,,,,,,,,,,,-97.7470721134262,30.4986931616473
466,1,466,1414,-97.74707211,30.50318976,,100.00000000,100,false,,100,6/26/2022 2:13:00 AM,198.9 secs,,0,0,0.00000000,0,0.00000000,,0,0,53,0,47.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1414,-97.74707211,30.50318976,,100.00000000,100,false,,100,6/26/2022 2:13:00 AM,198.9 secs,,0,0,0.00000000,0,0.00000000,,0,0,53,0,47.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7470721134262,30.5031897631627
467,1,467,1415,-97.74707211,30.50768637,,100.00000000,100,false,,100,6/26/2022 2:16:00 AM,157.1 secs,,0,0,0.00000000,0,32.00000000,,0,14,0,22,28.00000000,1,0,3,,,,,,,,,,0,,,,,,,,,,,1415,-97.74707211,30.50768637,,100.00000000,100,false,,100,6/26/2022 2:16:00 AM,157.1 secs,,0,0,0.00000000,0,32.00000000,,0,14,0,22,28.00000000,1,0,3,,,,,,,,,,0,,,,,,,,,,,-97.7470721134262,30.5076863649834
468,1,468,1416,-97.74707211,30.51218297,,100.00000000,100,false,,100,6/26/2022 3:15:00 AM,3526.5 secs,,0,0,0.00000000,0,26.00000000,,0,14,0,33,26.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,1416,-97.74707211,30.51218297,,100.00000000,100,false,,100,6/26/2022 3:15:00 AM,3526.5 secs,,0,0,0.00000000,0,26.00000000,,0,14,0,33,26.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.7470721134262,30.5121829670624
469,1,469,1417,-97.74707211,30.51667957,,100.00000000,100,false,,100,6/26/2022 3:18:00 AM,215.9 secs,,0,0,0.00000000,0,16.00000000,,0,17,0,24,39.00000000,1,1,0,,,,,,,,,,2,,,,,,,,,,,1417,-97.74707211,30.51667957,,100.00000000,100,false,,100,6/26/2022 3:18:00 AM,215.9 secs,,0,0,0.00000000,0,16.00000000,,0,17,0,24,39.00000000,1,1,0,,,,,,,,,,2,,,,,,,,,,,-97.7470721134262,30.5166795685789
470,1,470,1418,-97.74707211,30.52117617,,100.00000000,100,false,,100,6/26/2022 3:34:00 AM,937.3 secs,,0,0,4.00000000,0,14.00000000,,0,29,1,16,35.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,1418,-97.74707211,30.52117617,,100.00000000,100,false,,100,6/26/2022 3:34:00 AM,937.3 secs,,0,0,4.00000000,0,14.00000000,,0,29,1,16,35.00000000,0,0,0,,,,,,,,,,1,,,,,,,,,,,-97.7470721134262,30.5211761702598
471,1,471,1419,-97.74185346,30.49869316,,100.00000000,100,false,,100,6/26/2022 3:40:00 AM,388.6 secs,,0,0,0.00000000,0,17.00000000,,0,19,0,26,36.00000000,0,0,0,,,,,,,,,,2,,,,,,,,,,,1419,-97.74185346,30.49869316,,100.00000000,100,false,,100,6/26/2022 3:40:00 AM,388.6 secs,,0,0,0.00000000,0,17.00000000,,0,19,0,26,36.00000000,0,0,0,,,,,,,,,,2,,,,,,,,,,,-97.7418534630726,30.4986931616473
472,1,472,1420,-97.74185346,30.50318976,,100.00000000,100,false,,100,7/4/2022 4:18:00 AM,130.7 secs,,0,0,0.00000000,0,32.00000000,,0,3,0,25,38.00000000,1,0,1,,,,,,,,,,0,,,,,,,,,,,1420,-97.74185346,30.50318976,,100.00000000,100,false,,100,7/4/2022 4:18:00 AM,130.7 secs,,0,0,0.00000000,0,32.00000000,,0,3,0,25,38.00000000,1,0,1,,,,,,,,,,0,,,,,,,,,,,-97.7418534630726,30.5031897631627
473,1,473,1421,-97.74185346,30.50768637,,100.00000000,100,false,,100,7/4/2022 4:20:00 AM,142.2 secs,,0,0,0.00000000,0,30.00000000,,0,18,0,14,38.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1421,-97.74185346,30.50768637,,100.00000000,100,false,,100,7/4/2022 4:20:00 AM,142.2 secs,,0,0,0.00000000,0,30.00000000,,0,18,0,14,38.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7418534630726,30.5076863649834
474,1,474,1422,-97.74185346,30.51218297,,100.00000000,100,false,,100,7/4/2022 4:21:00 AM,37.2 secs,,0,0,0.00000000,0,4.00000000,,0,7,0,4,85.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1422,-97.74185346,30.51218297,,100.00000000,100,false,,100,7/4/2022 4:21:00 AM,37.2 secs,,0,0,0.00000000,0,4.00000000,,0,7,0,4,85.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7418534630726,30.5121829670624
475,1,475,1423,-97.74185346,30.51667957,,100.00000000,100,false,,100,7/4/2022 4:23:00 AM,109.3 secs,,0,0,0.00000000,0,9.00000000,,17,30,0,6,36.00000000,1,0,0,,,,,,,,,,1,,,,,,,,,,,1423,-97.74185346,30.51667957,,100.00000000,100,false,,100,7/4/2022 4:23:00 AM,109.3 secs,,0,0,0.00000000,0,9.00000000,,17,30,0,6,36.00000000,1,0,0,,,,,,,,,,1,,,,,,,,,,,-97.7418534630726,30.5166795685789
476,1,476,1424,-97.74185346,30.52117617,,100.00000000,100,false,,100,7/4/2022 4:24:00 AM,80.8 secs,,0,0,0.00000000,0,0.00000000,,0,20,1,16,63.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1424,-97.74185346,30.52117617,,100.00000000,100,false,,100,7/4/2022 4:24:00 AM,80.8 secs,,0,0,0.00000000,0,0.00000000,,0,20,1,16,63.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7418534630726,30.5211761702598
477,1,477,1425,-97.73663481,30.49869316,,100.00000000,100,false,,100,7/4/2022 4:26:00 AM,128.3 secs,,0,0,0.00000000,0,16.00000000,,0,31,1,27,23.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,1425,-97.73663481,30.49869316,,100.00000000,100,false,,100,7/4/2022 4:26:00 AM,128.3 secs,,0,0,0.00000000,0,16.00000000,,0,31,1,27,23.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.7366348127189,30.4986931616473
478,1,478,1426,-97.73663481,30.50318976,,100.00000000,100,false,,100,7/4/2022 4:29:00 AM,162.9 secs,,0,0,0.00000000,0,3.00000000,,0,30,0,31,24.00000000,1,0,0,,,,,,,,,,11,,,,,,,,,,,1426,-97.73663481,30.50318976,,100.00000000,100,false,,100,7/4/2022 4:29:00 AM,162.9 secs,,0,0,0.00000000,0,3.00000000,,0,30,0,31,24.00000000,1,0,0,,,,,,,,,,11,,,,,,,,,,,-97.7366348127189,30.5031897631627
479,1,479,1427,-97.73663481,30.50768637,,100.00000000,100,false,,100,7/4/2022 4:32:00 AM,144.7 secs,,0,0,0.00000000,0,30.00000000,,0,11,0,29,30.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1427,-97.73663481,30.50768637,,100.00000000,100,false,,100,7/4/2022 4:32:00 AM,144.7 secs,,0,0,0.00000000,0,30.00000000,,0,11,0,29,30.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7366348127189,30.5076863649834
480,1,480,1428,-97.73663481,30.51218297,,100.00000000,100,false,,100,7/5/2022 1:43:00 AM,126.1 secs,,0,0,0.00000000,0,27.00000000,,0,49,2,6,15.00000000,1,0,0,,,,,,,,,,0,,,,,,,,,,,1428,-97.73663481,30.51218297,,100.00000000,100,false,,100,7/5/2022 1:43:00 AM,126.1 secs,,0,0,0.00000000,0,27.00000000,,0,49,2,6,15.00000000,1,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7366348127189,30.5121829670624
481,1,481,1429,-97.73663481,30.51667957,,100.00000000,100,false,,100,7/5/2022 1:45:00 AM,149.1 secs,,0,0,0.00000000,0,11.00000000,,0,8,0,25,56.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1429,-97.73663481,30.51667957,,100.00000000,100,false,,100,7/5/2022 1:45:00 AM,149.1 secs,,0,0,0.00000000,0,11.00000000,,0,8,0,25,56.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7366348127189,30.5166795685789
482,1,482,1430,-97.73663481,30.52117617,,100.00000000,100,false,,100,7/5/2022 1:47:00 AM,93.5 secs,,0,0,9.00000000,17,5.00000000,,0,0,3,0,66.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1430,-97.73663481,30.52117617,,100.00000000,100,false,,100,7/5/2022 1:47:00 AM,93.5 secs,,0,0,9.00000000,17,5.00000000,,0,0,3,0,66.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7366348127189,30.5211761702598
483,1,483,1431,-97.73141616,30.49869316,,100.00000000,100,false,,100,7/5/2022 1:48:00 AM,62.3 secs,,0,0,35.00000000,0,0.00000000,,0,0,5,0,60.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1431,-97.73141616,30.49869316,,100.00000000,100,false,,100,7/5/2022 1:48:00 AM,62.3 secs,,0,0,35.00000000,0,0.00000000,,0,0,5,0,60.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7314161623652,30.4986931616473
484,1,484,1432,-97.73141616,30.50318976,,100.00000000,100,false,,100,7/5/2022 1:52:00 AM,247.6 secs,,0,0,0.00000000,0,41.00000000,,0,10,0,21,23.00000000,0,0,0,,,,,,,,,,5,,,,,,,,,,,1432,-97.73141616,30.50318976,,100.00000000,100,false,,100,7/5/2022 1:52:00 AM,247.6 secs,,0,0,0.00000000,0,41.00000000,,0,10,0,21,23.00000000,0,0,0,,,,,,,,,,5,,,,,,,,,,,-97.7314161623652,30.5031897631627
485,1,485,1433,-97.73141616,30.50768637,,100.00000000,100,false,,100,7/5/2022 1:54:00 AM,130.8 secs,,0,0,0.00000000,0,8.00000000,,0,8,0,31,53.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1433,-97.73141616,30.50768637,,100.00000000,100,false,,100,7/5/2022 1:54:00 AM,130.8 secs,,0,0,0.00000000,0,8.00000000,,0,8,0,31,53.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7314161623652,30.5076863649834
486,1,486,1434,-97.73141616,30.51218297,,100.00000000,100,false,,100,7/5/2022 1:56:00 AM,124.8 secs,,0,0,0.00000000,0,13.00000000,,0,12,0,39,34.00000000,2,0,0,,,,,,,,,,0,,,,,,,,,,,1434,-97.73141616,30.51218297,,100.00000000,100,false,,100,7/5/2022 1:56:00 AM,124.8 secs,,0,0,0.00000000,0,13.00000000,,0,12,0,39,34.00000000,2,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7314161623652,30.5121829670624
487,1,487,1435,-97.73141616,30.51667957,,100.00000000,100,false,,100,7/5/2022 1:58:00 AM,87.1 secs,,0,0,1.00000000,0,12.00000000,,0,11,5,15,56.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,1435,-97.73141616,30.51667957,,100.00000000,100,false,,100,7/5/2022 1:58:00 AM,87.1 secs,,0,0,1.00000000,0,12.00000000,,0,11,5,15,56.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7314161623652,30.5166795685789
488,1,488,1436,-97.73141616,30.52117617,,100.00000000,100,false,,100,7/5/2022 2:01:00 AM,160.2 secs,,0,0,0.00000000,0,23.00000000,,0,9,0,32,34.00000000,1,1,0,,,,,,,,,,0,,,,,,,,,,,1436,-97.73141616,30.52117617,,100.00000000,100,false,,100,7/5/2022 2:01:00 AM,160.2 secs,,0,0,0.00000000,0,23.00000000,,0,9,0,32,34.00000000,1,1,0,,,,,,,,,,0,,,,,,,,,,,-97.7314161623652,30.5211761702598
489,1,489,2200,-97.77306980,30.43368983,,100.00000000,100,false,,90,6/20/2022 2:46:00 PM,343193.8 secs,,0,0,15.00000000,0,28.00000000,,0,0,0,29,20.00000000,0,0,8,,,,,,,,,,0,,,,,,,,,,,2200,-97.77306980,30.43368983,,100.00000000,100,false,,90,6/20/2022 2:46:00 PM,343193.8 secs,,0,0,15.00000000,0,28.00000000,,0,0,0,29,20.00000000,0,0,8,,,,,,,,,,0,,,,,,,,,,,-97.7730697970248,30.4336898259523
490,1,490,2201,-97.78610622,30.42244832,,100.00000000,100,false,,100,6/20/2022 2:53:00 PM,158.2 secs,,0,0,7.00000000,0,21.00000000,,0,0,0,11,58.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,2201,-97.78610622,30.42244832,,100.00000000,100,false,,100,6/20/2022 2:53:00 PM,158.2 secs,,0,0,7.00000000,0,21.00000000,,0,0,0,11,58.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.7861062158016,30.4224483214015
491,1,491,2202,-97.78610622,30.42694492,,100.00000000,100,false,,100,6/20/2022 3:48:00 PM,3294.7 secs,,0,0,84.00000000,0,11.00000000,,0,0,0,5,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,2202,-97.78610622,30.42694492,,100.00000000,100,false,,100,6/20/2022 3:48:00 PM,3294.7 secs,,0,0,84.00000000,0,11.00000000,,0,0,0,5,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7861062158016,30.4269449231382
492,1,492,2203,-97.78610622,30.43144153,,100.00000000,100,false,,100,6/20/2022 3:50:00 PM,123.2 secs,,0,0,0.00000000,0,14.00000000,,0,0,0,13,68.00000000,0,0,5,,,,,,,,,,0,,,,,,,,,,,2203,-97.78610622,30.43144153,,100.00000000,100,false,,100,6/20/2022 3:50:00 PM,123.2 secs,,0,0,0.00000000,0,14.00000000,,0,0,0,13,68.00000000,0,0,5,,,,,,,,,,0,,,,,,,,,,,-97.7861062158016,30.4314415252008
493,1,493,2204,-97.78610622,30.43593813,,100.00000000,100,false,,100,6/20/2022 3:51:00 PM,73.5 secs,,0,0,1.00000000,0,6.00000000,,0,0,0,13,75.00000000,0,0,5,,,,,,,,,,0,,,,,,,,,,,2204,-97.78610622,30.43593813,,100.00000000,100,false,,100,6/20/2022 3:51:00 PM,73.5 secs,,0,0,1.00000000,0,6.00000000,,0,0,0,13,75.00000000,0,0,5,,,,,,,,,,0,,,,,,,,,,,-97.7861062158016,30.4359381267677
494,1,494,2205,-97.78610622,30.44043473,,100.00000000,100,false,,100,6/20/2022 3:52:00 PM,63.6 secs,,0,0,74.00000000,0,0.00000000,,0,0,0,0,16.00000000,0,0,10,,,,,,,,,,0,,,,,,,,,,,2205,-97.78610622,30.44043473,,100.00000000,100,false,,100,6/20/2022 3:52:00 PM,63.6 secs,,0,0,74.00000000,0,0.00000000,,0,0,0,0,16.00000000,0,0,10,,,,,,,,,,0,,,,,,,,,,,-97.7861062158016,30.4404347285669
495,1,495,2206,-97.78610622,30.44493133,,100.00000000,100,false,,100,6/20/2022 3:53:00 PM,56.4 secs,,0,0,0.00000000,0,81.00000000,,0,0,0,3,14.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,2206,-97.78610622,30.44493133,,100.00000000,100,false,,100,6/20/2022 3:53:00 PM,56.4 secs,,0,0,0.00000000,0,81.00000000,,0,0,0,3,14.00000000,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.7861062158016,30.4449313305513
496,1,496,2207,-97.78089165,30.42244832,,100.00000000,100,false,,100,6/20/2022 3:54:00 PM,34.0 secs,,0,0,2.00000000,0,0.00000000,,0,0,0,9,89.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,2207,-97.78089165,30.42244832,,100.00000000,100,false,,100,6/20/2022 3:54:00 PM,34.0 secs,,0,0,2.00000000,0,0.00000000,,0,0,0,9,89.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7808916482909,30.4224483214015
497,1,497,2208,-97.78089165,30.42694492,,100.00000000,100,false,,100,6/20/2022 3:54:00 PM,36.6 secs,,0,0,0.00000000,0,1.00000000,,0,2,0,9,88.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,2208,-97.78089165,30.42694492,,100.00000000,100,false,,100,6/20/2022 3:54:00 PM,36.6 secs,,0,0,0.00000000,0,1.00000000,,0,2,0,9,88.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7808916482909,30.4269449231382
498,1,498,2209,-97.78089165,30.43144153,,100.00000000,100,false,,100,6/20/2022 3:55:00 PM,19.4 secs,,0,0,0.00000000,0,4.00000000,,0,0,0,0,96.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,2209,-97.78089165,30.43144153,,100.00000000,100,false,,100,6/20/2022 3:55:00 PM,19.4 secs,,0,0,0.00000000,0,4.00000000,,0,0,0,0,96.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7808916482909,30.4314415252008
